Lismore South Public School,Phyllis and Wilson Street Lismore NSW 2480,2480,Richmond - Tweed,02 6621 3433,lismoresth-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Lismore%20South%20Public%20School%2C%20Phyllis%20and%20Wilson%20Street%20Lismore%20NSW%202480,https://lismoresth-p.schools.nsw.gov.au/
Lithgow High School,1A Pau Street Lithgow NSW 2790,2790,Central West,02 6352 1422,lithgow-h.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Lithgow%20High%20School%2C%201A%20Pau%20Street%20%20Lithgow%20NSW%202790,https://lithgow-h.schools.nsw.gov.au/
Lithgow Public School,"163 Mort Street, Lithgow NSW 2790",2790,Central West,02 6351 2297,lithgow-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Lithgow%20Public%20School%2C%20163%20Mort%20Street%2C%20Lithgow%20NSW%202790,https://lithgow-p.schools.nsw.gov.au/
Liverpool Boys High School,"Forbes Street Liverpool NSW, 2170",2170,Southern and Southwest Sydney,02 9602 7979,liverpoolb-h.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Liverpool%20Boys%20High%20School%2C%20Forbes%20Street%20Liverpool%20NSW%2C%202170,https://liverpoolb-h.schools.nsw.gov.au/
Liverpool Girls High School,Forbes St Liverpool 2170,2170,Southern and Southwest Sydney,9602 0083,liverpool-h.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Liverpool%20Girls%20High%20School%2C%20Forbes%20St%20Liverpool%202170,https://liverpool-h.schools.nsw.gov.au/
Liverpool Hospital School,C/- Paediatric Unit Liverpool Hospital Elizabeth Street Liverpool NSW 2170,2170,Southern and Southwest Sydney,02 8738 5660,liverplhos-s.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Liverpool%20Hospital%20School%2C%20C/-%20Paediatric%20Unit%20Liverpool%20Hospital%20Elizabeth%20Street%20Liverpool%20NSW%202170,https://liverplhos-s.schools.nsw.gov.au/
Liverpool Public School,Railway Street Liverpool NSW 2170,2170,Southern and Southwest Sydney,02 9602 7882,liverpool-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Liverpool%20Public%20School%20-%20est.%201863%2C%20Railway%20Street%20Liverpool%20NSW%202170,https://liverpool-p.schools.nsw.gov.au/
Liverpool West Public School,79-81 Hoxton Park Road Liverpool NSW 2170,2170,Southern and Southwest Sydney,02 9602 8062,liverpoolw-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Liverpool%20West%20Public%20School%2C%2079-81%20Hoxton%20Park%20Road%20Liverpool%20NSW%202170,https://liverpoolw-p.schools.nsw.gov.au/
Llandilo Public School,Seventh Avenue Llandilo NSW 2747,2747,Western Sydney and Blue Mountains,02 4777 4124,llandilo-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Llandilo%20Public%20School%2C%20Seventh%20Avenue%20Llandilo%20NSW%202747,https://llandilo-p.schools.nsw.gov.au/
Lochinvar Public School,95 New England Highway Lochinvar NSW 2321,2321,Hunter Valley excl Newcastle,02 4930 7223,lochinvar-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Lochinvar%20Public%20School%2C%2095%20New%20England%20Highway%20Lochinvar%20NSW%202321,https://lochinvar-p.schools.nsw.gov.au/
Lockhart Central School,Halliday Street Lockhart NSW 2656,2656,Riverina,6920 5209,lockhart-c.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Lockhart%20Central%20School%2C%20Halliday%20Street%20Lockhart%20NSW%202656,https://lockhart-c.schools.nsw.gov.au/
Loftus Public School,103 National Avenue Loftus NSW 2232,2232,Southern and Southwest Sydney,02 9521 1066,loftus-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Loftus%20Public%20School%2C%20103%20National%20Avenue%20Loftus%20NSW%202232,https://loftus-p.schools.nsw.gov.au/
Lomandra School,Beverley Road Campbelltown NSW 2560,2560,Illawarra,02 4627 2096,lomandra-s.school@det.nsw.edu.au  ,https://www.google.com/maps/dir/?api=1&destination=Lomandra%20School%2C%20Beverley%20Road%20Campbelltown%20NSW%202560,https://lomandra-s.schools.nsw.gov.au/
Londonderry Public School,533 Londonderry Road Londonderry NSW 2753,2753,Western Sydney and Blue Mountains,02 4578 1900,londonderr-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Londonderry%20Public%20School%2C%20533%20Londonderry%20Road%20Londonderry%20NSW%202753,https://londonderr-p.schools.nsw.gov.au/
Long Flat Public School,5077 Oxley Hwy Long Flat NSW 2446,2446,Mid North Coast,02 6587 4255,longflat-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Long%20Flat%20Public%20School%2C%205077%20Oxley%20Hwy%20Long%20Flat%20NSW%202446,https://longflat-p.schools.nsw.gov.au/
Longneck Lagoon Environmental Education Centre,59 Whitmore Road Maraylya NSW 2765,2765,Western Sydney and Blue Mountains,02 4573 6323,longneck-e.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Longneck%20Lagoon%20Environmental%20Education%20Centre%2C%2059%20Whitmore%20Road%20Maraylya%20NSW%202765,https://longneck-e.schools.nsw.gov.au/
Lord Howe Island Central School,Lagoon Road Lord Howe Island NSW 2898,2898,Mid North Coast,02 6563 2096,lordhowe-c.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Lord%20Howe%20Island%20Central%20School%2C%20Lagoon%20Road%20%20Lord%20Howe%20Island%20%20NSW%202898,https://lordhowe-c.schools.nsw.gov.au/
Louth Public School,Hughes Street Louth NSW 2840,2840,Broken Hill and Far West,02 6874 7426,louth-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Louth%20Public%20School%2C%20Hughes%20Street%20Louth%20NSW%202840,https://louth-p.schools.nsw.gov.au/
Lowanna Public School,54 Grafton Street Lowanna NSW 2450,2450,Coffs Harbour - Grafton,02 6654 5243,lowanna-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Lowanna%20Public%20School%2C%2054%20Grafton%20Street%20Lowanna%20NSW%202450,https://lowanna-p.schools.nsw.gov.au/
Lowesdale Public School,Riverina Highway Lowesdale NSW 2646,2646,Upper Murray excl Albury,02 6035 8216,lowesdale-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Lowesdale%20Public%20School%2C%20Riverina%20Highway%20Lowesdale%20NSW%202646,https://lowesdale-p.schools.nsw.gov.au/
Lucas Gardens School,Corner Queens Road and Walker Street Canada Bay NSW 2046,2046,Western Sydney and Blue Mountains,02 9744 6461,lucasgarde-s.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Lucas%20Gardens%20School%2C%20Corner%20Queens%20Road%20and%20Walker%20Street%20Canada%20Bay%20NSW%202046,https://lucasgarde-s.schools.nsw.gov.au/
Lucas Heights Community School,132 Old Illawarra Road Barden Ridge NSW 2234,2234,Southern and Southwest Sydney,02 9543 8317,lucasheigh-c.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Lucas%20Heights%20Community%20School%2C%20132%20Old%20Illawarra%20Road%20Barden%20Ridge%20NSW%202234,https://lucasheigh-h.schools.nsw.gov.au/
Luddenham Public School,24 Jamison Street Luddenham NSW 2745,2745,Western Sydney and Blue Mountains,02 4773 4111,luddenham-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Luddenham%20Public%20School%2C%2024%20Jamison%20Street%20Luddenham%20NSW%202745,https://luddenham-p.schools.nsw.gov.au/
Lue Public School,Swanston Street Lue NSW 2850,2850,Dubbo,02 6373 6407,lue-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Lue%20Public%20School%2C%20Swanston%20Street%20Lue%20NSW%202850,https://lue-p.schools.nsw.gov.au/
Lugarno Public School,,,,,,,https://lugarno.nsw.edu.au/
Lurnea High School,Hillview Parade Lurnea NSW 2170,2170,Southern and Southwest Sydney,02 9602 5704,lurnea-h.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Lurnea%20High%20School%2C%20Hillview%20Parade%20Lurnea%20NSW%202170,https://lurnea-h.schools.nsw.gov.au/
Lurnea Public School,1-13 West Street Lurnea NSW 2170,2170,Southern and Southwest Sydney,02 9607 6001,lurnea-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Lurnea%20Public%20School%2C%201-13%20West%20Street%20Lurnea%20NSW%202170,https://lurnea-p.schools.nsw.gov.au/
Lyndhurst Public School,"Marsden Street Lyndhurst NSW, 2797",2797,Central West,02 6367 5016,lyndhurst-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Lyndhurst%20Public%20School%2C%20Marsden%20Street%20Lyndhurst%20NSW%2C%202797,https://lyndhurst-p.schools.nsw.gov.au/
Lynwood Park Public School,87 Turner Street Blacktown NSW 2148,2148,Western Sydney and Blue Mountains,02 9622 2659,lynwoodpk-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Lynwood%20Park%20Public%20School%2C%2087%20Turner%20Street%20Blacktown%20NSW%202148,https://lynwoodpk-p.schools.nsw.gov.au/
Macarthur Girls High School,,,,,,,https://www.mghs.nsw.edu.au/
Macdonald Valley Public School,1331 Saint Albans Road Central Macdonald NSW 2775,2775,Central Coast,02 4568 2120,macdonaldv-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Macdonald%20Valley%20Public%20School%2C%201331%20Saint%20Albans%20Road%20Central%20Macdonald%20NSW%202775,https://macdonaldv-p.schools.nsw.gov.au/
Macintyre High School,,,,,,,https://mhsinverell.com.au/
Macksville High School,40 Boundary Street Macksville NSW 2447,2447,Mid North Coast,02 6568 1066,macksville-h.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Macksville%20High%20School%2C%2040%20Boundary%20Street%20Macksville%20NSW%202447,https://macksville-h.schools.nsw.gov.au/
Macksville Public School,35a Wallace Street Macksville NSW 2447,2447,Mid North Coast,02 6568 1800,macksville-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Macksville%20Public%20School%2C%2035a%20Wallace%20Street%20Macksville%20NSW%202447,https://macksville-p.schools.nsw.gov.au/
Mackellar Girls Campus – Northern Beaches Secondary College,11 Campbell Parade Manly Vale NSW 2093,2093,Central and Northern Sydney,02 9949 2083,nbscmgirls-h.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=NBSC%20Mackellar%20Girls%20Campus%2C%2011%20Campbell%20Parade%20Manly%20Vale%20NSW%202093,https://nbscmgirls-h.schools.nsw.gov.au/
Maclean High School,7 Woombah Street Maclean NSW 2463,2463,Coffs Harbour - Grafton,02 6645 2244,maclean-h.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Maclean%20High%20School%2C%207%20Woombah%20Street%20Maclean%20NSW%202463,https://maclean-h.schools.nsw.gov.au/
Maclean Public School,Woodford St Maclean 2463,2463,Coffs Harbour - Grafton,02 6645 2544,maclean-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Maclean%20Public%20School%2C%20Woodford%20St%20Maclean%202463,https://maclean-p.schools.nsw.gov.au/
Macquarie Boys Technology High School,,,,,,,https://en.wikipedia.org/wiki/Macquarie_Boys_Technology_High_School
Macquarie Fields Public School,35 Fields Road Macquarie Fields NSW 2564,2564,Southern and Southwest Sydney,02 9605 1024,macfields-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Macquarie%20Fields%20Public%20School%2C%2035%20Fields%20Road%20Macquarie%20Fields%20NSW%202564,https://macfields-p.schools.nsw.gov.au/
Macquarie Fields High School,2 Harold Street Macquarie Fields NSW 2564,2564,Southern and Southwest Sydney,02 9605 3111,macfields-h.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Macquarie%20Fields%20High%20School%2C%202%20Harold%20Street%20Macquarie%20Fields%20NSW%202564,https://macfields-h.schools.nsw.gov.au/
Madang Avenue Public School,Mimika Avenue Whalan NSW 2770,2770,Western Sydney and Blue Mountains,02 9625 7144,madangave-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Madang%20Avenue%20Public%20School%2C%20Mimika%20Avenue%20Whalan%20NSW%202770,https://madangave-p.schools.nsw.gov.au/
Maimuru Public School,School Road Maimuru 2594,2594,Riverina,02 6383 3219,maimuru-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Maimuru%20Public%20School%2C%20School%20Road%20%20Maimuru%202594,https://maimuru-p.schools.nsw.gov.au/
Main Arm Upper Public School,,,,,,,http://mainarmpublicschool.com.au/
Mainsbridge School,"118 Flowerdale Road, Liverpool NSW 2170",2170,Southern and Southwest Sydney,02 9602 9244 or 02 9602 9675,mainsbridg-s.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Mainsbridge%20School%2C%20118%20Flowerdale%20Road%2C%20Liverpool%20NSW%202170,https://mainsbridge.schools.nsw.gov.au/
Maitland East Public School,32 William Street East Maitland NSW 2323,2323,Hunter Valley excl Newcastle,02 4933 7524,maitlande-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=East%20Maitland%20Public%20School%2C%2032%20William%20Street%20%20East%20Maitland%20NSW%202323,https://maitlande-p.schools.nsw.gov.au/
Maitland Grossmann High School,Cumberland Street East Maitland NSW 2323,2323,Hunter Valley excl Newcastle,02 4934 2066,maitgross-h.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Maitland%20Grossmann%20High%20School%2C%20Cumberland%20Street%20%20East%20Maitland%20NSW%202323,https://maitgross-h.schools.nsw.gov.au/
Maitland High School,32 High Street East Maitland NSW 2323,2323,Hunter Valley excl Newcastle,02 4933 7933,maitland-h.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Maitland%20High%20School%2C%2032%20High%20Street%20East%20Maitland%20NSW%202323,https://maitland-h.schools.nsw.gov.au/
Maitland Public School,70 Elgin Street Maitland NSW 2320,2320,Hunter Valley excl Newcastle,02 4933 6532,maitland-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Maitland%20Public%20School%2C%2070%20Elgin%20Street%20%20Maitland%20NSW%202320,https://maitland-p.schools.nsw.gov.au/
Malabar Public School,231 Franklin Street Malabar NSW 2036,2036,Central and Northern Sydney,02 9311 2012,malabar-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Malabar%20Public%20School%2C%20231%20Franklin%20Street%20Malabar%20NSW%202036,https://malabar-p.schools.nsw.gov.au/
Mallawa Public School,Mallawa Road Moree NSW 2400,2400,Moree - Narrabri,02 6753 9520,mallawa-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Mallawa%20Public%20School%2C%20Mallawa%20Road%20Moree%20NSW%202400,https://mallawa-p.schools.nsw.gov.au/
Mandurama Public School,"Loquat Street Mandurama NSW, 2792",2792,Central West,02 6367 5103,mandurama-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Mandurama%20Public%20School%2C%20Loquat%20Street%20Mandurama%20NSW%2C%202792,https://mandurama-p.schools.nsw.gov.au/
Mangoplah Public School,,,,,,,https://educationhq.com/directory/mangoplah-public-school-3100/
Manifold Public School,Lismore-Kyogle Road Bentley NSW 2480,2480,Richmond - Tweed,02 6663 5220,manifold-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Manifold%20Public%20School%2C%20Lismore-Kyogle%20Road%20Bentley%20NSW%202480,https://manifold-p.schools.nsw.gov.au/
Manildra Public School,2100 Packham Drive Manildra NSW 2865,2865,Central West,02 6364 5055,manildra-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Manildra%20Public%20School%2C%202100%20Packham%20Drive%20Manildra%20NSW%202865,https://manildra-p.schools.nsw.gov.au/
Manilla Central School,Secondary PO Box 187 Wilga Avenue Manilla NSW 2346,2346,Tamworth - Gunnedah,02 6785 1184,manilla-c.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Secondary%20School%2C%20Secondary%20PO%20Box%20187%20Wilga%20Avenue%20Manilla%20NSW%202346,https://manilla-c.schools.nsw.gov.au/
Manly Selective Campus – Northern Beaches Secondary College,138 Abbott Road North Curl Curl NSW 2099,2099,Central and Northern Sydney,02 9905 3982,nbscmanlys-h.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=NBSC%20Manly%20Campus%2C%20138%20Abbott%20Road%20North%20Curl%20Curl%20NSW%202099,https://nbscmanlys-h.schools.nsw.gov.au/
Manly Vale Public School,77 Sunshine Street Manly Vale NSW 2093,2093,Central and Northern Sydney,02 9907 9672,manlyvale-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Manly%20Vale%20Public%20School%2C%2077%20Sunshine%20Street%20Manly%20Vale%20NSW%202093,https://manlyvale-p.schools.nsw.gov.au/
Manly Village Public School,Darley Road Manly NSW 2095,2095,Central and Northern Sydney,02 9977 3066,manlyvill-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Manly%20Village%20Public%20School%2C%20Darley%20Road%20Manly%20NSW%202095,https://manlyvill-p.schools.nsw.gov.au/
Manly West Public School,Griffiths Street Balgowlah NSW 2093,2093,Central and Northern Sydney,02 9948 2257,manlywest-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Manly%20West%20Public%20School%2C%20Griffiths%20Street%20%20Balgowlah%20NSW%202093,https://manlywest-p.schools.nsw.gov.au/
Mannering Park Public School,Vales Road Mannering Park NSW 2259,2259,Newcastle and Lake Macquarie,02 4359 1184,mannringpk-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Mannering%20Park%20Public%20School%2C%20Vales%20Road%20Mannering%20Park%20NSW%202259,https://mannringpk-p.schools.nsw.gov.au/
Manning Gardens Public School,Bushland Drive and Mudford Street Taree NSW 2430,2430,Mid North Coast,02 6552 6333,manninggdn-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Manning%20Gardens%20Public%20School%2C%20Bushland%20Drive%20and%20Mudford%20Street%20Taree%20NSW%202430,https://manninggdn-p.schools.nsw.gov.au/
Maraylya Public School,"2 Neich Road Maraylya NSW, 2765",2765,Western Sydney and Blue Mountains,02 4573 6243,maraylya-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Maraylya%20Public%20School%2C%202%20Neich%20Road%20Maraylya%20NSW%2C%202765,https://maraylya-p.schools.nsw.gov.au/
Marayong Heights Public School,4A Guerie Street Marayong NSW 2148,2148,Western Sydney and Blue Mountains,02 9622 4776,marayonght-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Marayong%20Heights%20Public%20School%2C%204A%20Guerie%20Street%20Marayong%20NSW%202148,https://marayonght-p.schools.nsw.gov.au/
Marayong Public School,Davis Road Blacktown NSW 2148,2148,Western Sydney and Blue Mountains,02 9622 2394,marayong-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Marayong%20Public%20School%2C%20Davis%20Road%20Blacktown%20NSW%202148,https://marayong-p.schools.nsw.gov.au/
Marayong South Public School,64 McClean Street Blacktown NSW 2148,2148,Western Sydney and Blue Mountains,02 9622 4216,marayongs-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Marayong%20South%20Public%20School%2C%2064%20McClean%20Street%20Blacktown%20NSW%202148,https://marayongs-p.schools.nsw.gov.au/
Marie Bashir Public School,159 Albert Road Strathfield NSW 2135,2135,Southern and Southwest Sydney,02 8736 4400,mariebashir-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Marie%20Bashir%20Public%20School%2C%20159%20Albert%20Road%20%20Strathfield%20NSW%202135,https://mariebashir-p.schools.nsw.gov.au/
Marks Point Public School,Findon Street Marks Point NSW 2280,2280,Newcastle and Lake Macquarie,02 4945 4433,markspoint-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Marks%20Point%20Public%20School%2C%20Findon%20Street%20Marks%20Point%20NSW%202280,https://markspoint-p.schools.nsw.gov.au/
Maroota Public School,"4540 Old Northern Road Maroota NSW, 2756",2756,Western Sydney and Blue Mountains,02 4566 8231,maroota-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Maroota%20Public%20School%2C%204540%20Old%20Northern%20Road%20%20Maroota%20NSW%2C%202756,https://maroota-p.schools.nsw.gov.au/
Maroubra Bay Public School,"Duncan Street Maroubra NSW, 2035",2035,Central and Northern Sydney,02 9349 1569,maroubraba-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Maroubra%20Bay%20Public%20School%2C%20Duncan%20Street%20Maroubra%20NSW%2C%202035,https://maroubraba-p.schools.nsw.gov.au/
Maroubra Junction Public School,Storey Street Maroubra NSW 2035,2035,Central and Northern Sydney,02 9349 8333,maroubrajn-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Maroubra%20Junction%20Public%20School%2C%20Storey%20Street%20Maroubra%20NSW%202035,https://maroubrajn-p.schools.nsw.gov.au/
Marra Creek Public School,Coolabah to Quambone Road Marra Creek Nyngan NSW 2825,2825,Bourke - Cobar - Coonamble,02 6824 4358,marracreek-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Marra%20Creek%20Public%20School%2C%20Coolabah%20to%20Quambone%20Road%20Marra%20Creek%20Nyngan%20NSW%202825,https://marracreek-p.schools.nsw.gov.au/
Marrar Public School,Centenary Drive Marrar NSW 2652,2652,Riverina,02 6927 4364,marrar-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Marrar%20Public%20School%2C%20Centenary%20Drive%20Marrar%20NSW%202652,https://marrar-p.schools.nsw.gov.au/
Marrickville High School,Northcote Street Marrickville NSW 2204,2204,Central and Northern Sydney,02 9569 2444,marrickvil-h.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Marrickville%20High%20School%2C%20Northcote%20Street%20Marrickville%20NSW%202204,https://marrickvil-h.schools.nsw.gov.au/
Marrickville Public School,116 Chapel Street Marrickville NSW 2204,2204,Central and Northern Sydney,02 9560 2208,marrickvil-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Marrickville%20Public%20School%2C%20116%20Chapel%20Street%20Marrickville%20NSW%202204,https://marrickvil-p.schools.nsw.gov.au/
Marrickville West Public School,Beauchamp Street Marrickville NSW 2204,2204,Central and Northern Sydney,02 9558 1137,marrickviw-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Marrickville%20West%20Primary%20School%2C%20Beauchamp%20Street%20Marrickville%20NSW%202204,https://marrickviw-p.schools.nsw.gov.au/
Marsden High School,22A Winbourne Street West Ryde NSW 2114,2114,Central and Northern Sydney,02 9874 6544,marsden-h.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Marsden%20High%20School%2C%2022A%20Winbourne%20Street%20West%20Ryde%20NSW%202114,https://marsden-h.schools.nsw.gov.au/
Marsden Park Public School,"361-363 Garfield Road West Marsden Park, 2765",2765,Western Sydney and Blue Mountains,02 9627 1644,marsdenpk-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Marsden%20Park%20Public%20School%2C%20361-363%20Garfield%20Road%20West%20Marsden%20Park%2C%202765,https://marsdenpk-p.schools.nsw.gov.au/
Marsden Road Public School,Marsden Road Liverpool NSW 2170,2170,Southern and Southwest Sydney,02 9602 5579,marsdenrd-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Marsden%20Road%20Public%20School%2C%20Marsden%20Road%20Liverpool%20NSW%202170,https://marsdenrd-p.schools.nsw.gov.au/
Martindale Public School,670 Martindale Road Martindale NSW 2328,2328,Hunter Valley excl Newcastle,02 6547 3502,martindale-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Martindale%20Public%20School%2C%20670%20Martindale%20Road%20Martindale%20NSW%202328,https://martindale-p.schools.nsw.gov.au/
Martins Creek Public School,10 Cook Street Martins Creek NSW 2420,2420,Mid North Coast,02 4938 5239,martinscrk-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Martins%20Creek%20Public%20School%2C%2010%20Cook%20Street%20Martins%20Creek%20NSW%202420,https://martinscrk-p.schools.nsw.gov.au/
Martins Gully Public School,Bona Vista Road Armidale NSW 2350,2350,Armidale,02 6772 3314,martinsgul-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Martin%27s%20Gully%20Public%20School%2C%20Bona%20Vista%20Road%20Armidale%20NSW%202350,https://martinsgul-p.schools.nsw.gov.au/
Marton Public School,107 Kingswood Road Engadine NSW 2233,2233,Southern and Southwest Sydney,02 9520 6261,marton-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Marton%20Public%20School%2C%20107%20Kingswood%20Road%20Engadine%20NSW%202233,https://marton-p.schools.nsw.gov.au/
Marulan Public School,63 George Street Marulan NSW 2579,2579,Capital Region,02 4841 1573,marulan-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Marulan%20Public%20School%2C%2063%20George%20Street%20Marulan%20NSW%202579,https://marulan-p.schools.nsw.gov.au/
Mary Brooksbank School,Anthony and Cleopatra Drives Rosemeadow NSW 2560,2560,Illawarra,02 4628 4555,marybrooks-s.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Mary%20Brooksbank%20School%2C%20Anthony%20and%20Cleopatra%20Drives%20Rosemeadow%20NSW%202560,https://marybrooks-s.schools.nsw.gov.au/
Maryland Public School,51 John T Bell Drive Maryland NSW 2287,2287,Newcastle and Lake Macquarie,02 4955 9430,maryland-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Maryland%20Public%20School%2C%2051%20John%20T%20Bell%20Drive%20Maryland%20NSW%202287,https://maryland-p.schools.nsw.gov.au/
Mascot Public School,207 King Street Mascot NSW 2020,2020,Southern and Southwest Sydney,02 9667 4301,mascot-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Mascot%20Public%20School%2C%20207%20King%20Street%20Mascot%20NSW%202020,https://mascot-p.schools.nsw.gov.au/
Mathoura Public School,Frome Street Mathoura NSW 2710,2710,Upper Murray excl Albury,03 5884 3314,mathoura-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Mathoura%20Public%20School%2C%20Frome%20Street%20Mathoura%20NSW%202710,https://mathoura-p.schools.nsw.gov.au/
Matong Public School,5649 Canola Way Matong NSW 2652,2652,Riverina,02 6927 7824,matong-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Matong%20Public%20School%2C%205649%20Canola%20Way%20%20Matong%20NSW%202652,https://matong-p.schools.nsw.gov.au/
Matraville Public School,310 Bunnerong Road Matraville NSW 2036,2036,Central and Northern Sydney,02 9311 1783,matraville-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Matraville%20Public%20School%2C%20310%20Bunnerong%20Road%20Matraville%20NSW%202036,https://matraville-p.schools.nsw.gov.au/
Matraville Soldiers' Settlement Public School,29-39 Menin Road Matraville NSW 2036,2036,Central and Northern Sydney,02 9311 1175,matravilss-p.school@det.nsw.edu.au,https://www.google.com/maps/dir/?api=1&destination=Soldiers%27%20Settlement%20Public%20School%20P-6%2C%2029-39%20Menin%20Road%20Matraville%20NSW%202036,https://matravilss-p.schools.nsw.gov.au/
